id,purpose_validated,dur_in_sec,hour_start,hour_end,day_of_month,week,dist_gtfsstops_all,dist_gtfsstops_train,dist_gtfsstops_tram,dist_gtfsstops_bus,day
4022,home,788.0,0,0,16,3,40.9271415356336,420.57031190874636,15456.809057465376,40.9271415356336,0
4023,work,31209.455001,8,17,13,7,22.781834815120288,615.5384896288393,47684.4578303276,22.781834815120288,0
4024,home,38768.65299900001,17,3,16,33,195.2737882744973,3472.810340697167,44097.86989843169,195.2737882744973,2
4025,errand,5727.434,17,18,7,49,480.4391986219831,767.1867075636172,19116.109016005517,480.4391986219831,2
4026,errand,5824.257999,11,13,1,18,63.35623229264001,578.8799282796086,23299.080240797743,63.35623229264001,0
4027,errand,463.133,16,16,11,50,106.45852287139864,106.45852287139864,20919.932897592287,171.33468037515723,0
4028,home,1017.312999,14,14,13,46,316.27377431761863,1029.6176665794696,136274.51907094527,316.27377431761863,0
4029,work,7647.756998999999,7,9,24,30,185.033844890942,1644.6804899281653,58683.000628391135,185.033844890942,0
4030,home,13336.271999999999,14,18,11,2,404.35914637079867,755.644486085649,37946.485333373166,404.35914637079867,2
4031,work,5822.244999000001,9,11,2,5,15.45087222086149,386.84900786896037,467.9509344843541,15.45087222086149,3
4032,work,12190.583001,16,19,27,43,168.7014293940291,1029.6436242362563,29355.521170695512,168.7014293940291,4
4033,work,8045.000000000001,15,18,28,52,153.4696499424659,839.535962442402,8741.448699558348,153.4696499424659,3
4034,work,13424.0,6,10,3,18,135.7575943339709,229.25839778461952,135.7575943339709,135.7575943339709,2
4035,errand,1012.062,10,10,13,28,134.15307450061766,394.9803895061242,134.15307450061766,202.54897946528007,3
4036,work,362.94,17,17,20,51,148.78780050826387,200.43867291026356,346.14120217944384,148.78780050826387,1
4037,work,304.99799900000005,11,11,14,28,519.5427906450981,876.1664209141486,44472.918781388165,519.5427906450981,4
4038,wait,840.687,10,10,30,52,50.90508782644728,4184.4118882728335,74799.45189368763,50.90508782644728,4
4039,leisure,30137.000000000004,7,15,26,4,83.78435207821931,743.4773746056605,35420.078883246344,83.78435207821931,4
4040,leisure,323.6209990000001,15,15,21,3,70.60185141696712,15414.492592914223,127331.89599353528,70.60185141696712,5
4041,home,20209.265000000007,23,5,22,3,149.5028848505265,1604.8617123029544,24293.850072554702,149.5028848505265,6
4042,wait,442.0,7,7,10,41,13.744121331605667,13.744121331605667,21787.49874461511,48.25462687182226,1
4043,leisure,1026.473,13,14,4,9,20.033009249162323,4334.6621959270615,55744.914713175065,20.033009249162323,5
4044,errand,302.8590000000001,17,17,24,43,159.92504440018027,265.8513917383004,24564.833766408785,159.92504440018027,1
4045,errand,782.391999,16,17,6,23,229.9074698105212,948.6073954167647,1292.05111474093,229.9074698105212,1
4046,work,9259.546,12,15,16,42,44.025296319635366,137.1298327805853,23189.407207451568,44.025296319635366,0
4047,work,3300.3250000000007,13,14,9,19,106.68825872577068,2273.790338256548,11386.425002869417,106.68825872577068,1
4048,work,2291.0,8,9,17,3,133.73217864742537,617.2116386824638,133.73217864742537,205.18591400204616,2
4049,home,1230.889,14,14,18,7,163.85385765258232,988.8378725187533,15735.160332109781,163.85385765258232,5
4050,home,401.746001,16,16,24,21,293.98891688304195,4596.014298951496,11687.24724514544,293.98891688304195,2
4051,work,4323.239001,6,7,28,17,88.21731960206283,442.5548855540638,371.3433224093266,88.21731960206283,4
4052,work,32951.281,6,16,15,33,58.72723179978565,652.2484316510509,47645.095150663656,58.72723179978565,1
4053,home,57055.504001,13,5,9,27,57.89000485267349,1145.6457079324116,40729.197745193596,57.89000485267349,6
4054,leisure,7988.618001000002,14,16,4,44,144.303494327974,761.8925222604414,144.303494327974,144.303494327974,5
4055,leisure,2882.8059999999996,17,18,25,25,607751.5756119956,607751.5756119956,708292.5735774408,684973.5084913779,6
4056,wait,487.00000000000006,6,6,25,4,75.78868026358795,75.78868026358795,948.2553038092598,94.42920415548141,2
4057,home,49862.00300100001,17,7,14,24,500.5736685968059,1281.967691965298,52109.232741383916,500.5736685968059,2
4058,home,1650.0,3,3,15,24,141.12223138865866,854.1720772792654,12703.796922669448,141.12223138865866,3
4059,home,32478.999000000003,21,6,23,4,68.35144229967278,5780.7695389609935,33948.122504494524,68.35144229967278,0
4060,home,2560.330000000001,9,10,11,6,190.65159335220284,949.5208263427452,35366.13701830733,190.65159335220284,5
4061,home,47899.045999999995,15,4,28,39,176.07494099805947,688.1087997428193,11586.748772393486,176.07494099805947,3
4062,home,4748.950000000002,14,15,19,33,756.1970598934587,756.1970598934587,31898.132150986017,756.1970598934587,5
4063,work,11631.320000000003,11,14,22,25,262.810916287523,701.2030124301493,262.810916287523,262.810916287523,3
4064,work,26186.0,7,15,23,47,102.86299289230072,682.7925840471986,102.86299289230072,487.21168943179015,3
4065,wait,569.999001,14,14,24,12,83.45799130411153,140.24077630953371,228.42358994318238,83.45799130411153,4
4066,home,4863.0,3,5,12,6,295.8545210731516,2593.0420995161044,33052.359552530164,295.8545210731516,6
4067,work,743.6189999999999,10,11,31,13,227.73407057053296,227.73407057053296,2751.0312415297526,385.3402254482127,4
4068,home,38673.0,20,6,21,3,193.89752190364547,736.3452875563632,248.6490931023119,193.89752190364547,6
4069,wait,803.2700000000002,17,17,30,44,13.577803892385695,13.577803892385695,13.577803892385695,13.577803892385695,0
4070,errand,4548.112,8,9,26,47,167.03951139383767,1296.0776024611978,22153.33609254605,167.03951139383767,6
4071,leisure,69237.87599999999,15,11,7,32,206.71291823227986,251.84678197198573,74492.89510757533,206.71291823227986,0
4072,home,25323.602000000006,22,5,7,10,338.50680081862146,338.50680081862146,45529.56385196126,1959.5908747341496,1
4073,wait,323.9720000000001,10,10,27,43,353.99604039736033,426.73990514883326,353.99604039736033,353.99604039736033,4
4074,work,9284.870998999999,8,10,19,51,208.1286039432049,946.8524630922404,78641.91942008243,208.1286039432049,0
4075,errand,16734.901,6,10,10,15,42.92655435705176,379.01980946428114,35286.328049460186,42.92655435705176,0
4076,leisure,7549.302001000001,16,18,1,48,28.515478749251667,110.3406720319333,28.515478749251667,28.515478749251667,3
4077,errand,1034.466,16,16,15,28,139.8940429158257,319.7083668198428,21273.023397347675,139.8940429158257,5
4078,work,1241.293,12,12,28,17,57.707425311681156,1674.0664590760236,4416.665426488004,57.707425311681156,4
4079,home,2096.0,0,0,8,2,181.0847053691077,736.1052743198137,34766.495599090566,181.0847053691077,0
4080,leisure,1089.99,14,14,18,11,66.79505370612489,1742.4734392569464,8700.282016537061,66.79505370612489,5
4081,work,9631.021,10,13,23,43,154.61072738015022,259.9220625381992,154.61072738015022,154.61072738015022,0
4082,wait,3217.0,11,12,13,2,32.03705845085651,32.03705845085651,78.16547558770256,78.16547558770256,5
4083,leisure,11445.839,15,18,25,25,182.4180207562089,3163.1152309146228,5386.80939072423,182.4180207562089,6
4084,leisure,9602.987001,17,20,12,6,30.238491808825327,422.2525832423317,15247.413795026774,30.238491808825327,6
4085,wait,848.422,6,6,14,46,17.181992716338712,24.6141599009206,4951.554298590807,17.181992716338712,1
4086,wait,1230.0,14,14,25,4,271.48657362275253,453.15791891680703,271.48657362275253,271.48657362275253,2
4087,home,592.0,13,13,23,51,38.81926711787217,1410.7451246114679,19366.23052240571,38.81926711787217,5
4088,wait,711.2650000000001,5,6,13,28,38.91263548669059,38.91263548669059,24787.532456777622,38.91263548669059,3
4089,home,2407.295,10,11,17,50,183.21393043366484,644.8435199719887,75094.40346631613,183.21393043366484,5
4090,wait,524.4049990000002,17,18,3,9,86.27212833962868,86.27212833962868,138.1316977069086,86.27212833962868,4
4091,work,7732.746999999999,8,10,1,35,68.85066540076032,75.2127827024705,60441.476257710485,68.85066540076032,4
4092,errand,1152.797,17,17,19,51,132.7243065576628,144.70981448054368,51880.51845894157,155.99761448453452,0
4093,wait,458.54699999999997,15,16,11,41,62.7429636081271,192.31454897587543,270.5020590396721,62.7429636081271,2
4094,home,37185.942,17,3,8,23,185.0592958786651,1172.940886193483,24162.861865088656,185.0592958786651,3
4095,home,25602.925000000007,8,15,2,13,156.71130116291837,793.0635653979175,77643.34330332378,156.71130116291837,6
4096,home,58196.677,12,4,17,16,588.4301106215431,2736.5165978413447,49518.208953174646,588.4301106215431,0
4097,leisure,4927.795999999999,14,16,24,21,662.6411415436157,1003.3018550860754,13184.695746522231,662.6411415436157,2
4098,leisure,7753.549000000001,16,18,30,52,96.96908696597114,21575.42181217744,159150.4975432998,96.96908696597114,4
4099,work,14058.001,7,11,27,52,104.35807046218737,175.68897505650952,104.35807046218737,137.37485162894941,1
4100,work,4239.593,16,18,15,20,163.85490067363938,1008.1548031302788,35173.453354791905,163.85490067363938,0
4101,errand,7617.000000000001,15,17,30,35,431.35267227834134,431.35267227834134,41637.00006899086,585.7922003605419,2
4102,errand,565.0,8,8,28,4,217.6418692521871,776.4933657437036,23423.83788662177,217.6418692521871,5
4103,home,59117.85600000001,17,9,16,50,119.6778775117088,692.4242019660197,34708.98202741105,119.6778775117088,5
4104,home,7867.147001,13,16,12,19,129.43900230093934,1253.0661125904942,34470.36188943554,129.43900230093934,4
4105,home,5623.062,20,21,11,2,76.9529669117622,5786.122270111255,33950.085530215314,76.9529669117622,2
4106,home,15958.534,6,11,22,29,105.7836859790723,481.72208923973466,14882.994420148818,105.7836859790723,5
4107,work,10190.940001,7,10,15,50,40.044381336182816,596.6012285571164,40.044381336182816,40.044381336182816,3
4108,work,3543.527,14,15,28,39,165.91615133072062,293.32835808266475,165.91615133072062,298.2806901468153,3
4109,errand,805.460999,10,10,31,52,240.78764064101517,1362.249356080531,43523.467767158465,240.78764064101517,5
4110,leisure,4401.846000000001,9,10,15,24,10.624350180718496,72.27261332603366,10.624350180718496,10.624350180718496,3
4111,home,4602.2870010000015,14,15,9,2,304.1348170517638,1017.7010330680499,136260.79629032902,304.1348170517638,0
4112,wait,322.2150000000001,5,5,17,7,37.18840257157115,37.18840257157115,22981.137141242827,37.18840257157115,4
4113,wait,355.033999,10,11,3,18,12.497860070321105,12.497860070321105,31.58474514922226,31.58474514922226,2
4114,work,2855.0,12,13,11,32,102.8174652170079,985.7872783664031,3545.234265867528,102.8174652170079,4
4115,wait,1628.9129999999998,13,13,24,8,58.76528257154258,12538.891982543535,83011.36804441987,1307.244025983682,4
4116,errand,331.708,13,13,29,52,121.62159509830519,245.31421526572845,121.62159509830519,121.62159509830519,3
4117,home,1771.335,16,17,1,44,140.72552402211977,564.7911390363815,10498.839565520955,140.72552402211977,2
4118,errand,1446.4540000000004,7,7,18,50,42.19106466009548,42.19106466009548,70.59191641409862,70.59191641409862,6
4119,wait,1293.01,15,15,19,11,13.723621023653445,17.319232277989506,33570.28161081562,13.723621023653445,6
4120,leisure,399.060001,14,14,13,2,19.238443100425282,652.0454297334303,44268.404514739836,19.238443100425282,4
4121,errand,750.408,21,22,28,48,184.2222941252166,340.70893375711813,19305.176509429213,184.2222941252166,1
4122,home,1893.672,5,6,25,39,148.8832721327143,223.36041273186015,2753.760286651461,148.8832721327143,0
4123,home,482.00000000000006,7,7,11,2,246.8374236560461,519.6581635526911,35176.366289886144,246.8374236560461,3
4124,home,4868.0,16,17,6,1,130.25473392087068,1251.1359596910984,34469.06956906478,130.25473392087068,5
4125,wait,654.1310000000002,6,6,23,4,32.942573659930005,32.942573659930005,36142.43071578173,93.5399030022529,0
4126,wait,385.405,8,8,18,7,1307.4380775456634,7626.631811442352,98747.90902325684,1307.4380775456634,5
4127,home,2599.706,16,16,21,29,537.1550018980565,590.5776139332146,41602.50843827058,537.1550018980565,4
4128,home,39370.998999999996,19,6,13,7,77.23064419882881,5762.309957690343,33967.18615217208,77.23064419882881,0
4129,wait,509.00000000000006,11,11,15,15,5.794769512481924,5.794769512481924,62317.12418192045,1297.7850828669236,5
4130,leisure,1374.0,11,11,31,52,260.80615840285753,9347.99068397379,59792.96884233764,260.80615840285753,6
4131,home,27694.161,8,16,25,12,68.95455392212655,1136.2110423906772,960.8589024729648,68.95455392212655,5
4132,home,68163.55400100001,17,12,15,50,412.6022750817475,451.1621785487864,59146.027042267226,412.6022750817475,4
4133,wait,780.0,11,11,15,50,77.23926851705836,296.2108219979942,358.5899716621257,77.23926851705836,3
4134,leisure,486.017999,12,12,1,52,459.38374201289076,4951.914164284831,59528.72418984916,1444.9974635566189,6
4135,work,16515.767999,10,15,2,22,94.60347019731032,94.60347019731032,113.60378978229237,113.60378978229237,4
4136,wait,343.659999,14,14,11,37,43.98491755981689,787.9391923364698,22345.022618516046,43.98491755981689,0
4137,errand,435.73100100000005,13,13,2,48,148.76735386145887,926.9747785915711,75796.79320367072,148.76735386145887,5
4138,errand,1797.182,12,12,23,38,178.57556880387244,1739.6460035876496,27570.27612988992,178.57556880387244,5
4139,errand,1212.952999,15,16,28,9,234.5435229981373,293.2090003102412,35663.36436197911,234.5435229981373,1
4140,leisure,7846.768000000001,15,17,25,39,109.72673112670515,109.72673112670515,31576.11553241348,117.47502938665556,0
4141,leisure,319.267,6,6,9,45,406.81337071588274,605.2761544593562,16728.184495009544,406.81337071588274,3
4142,leisure,2850.0,15,16,10,36,358869.5581357313,411593.79622739216,588623.1418529252,358869.5581357313,6
4143,leisure,615.394001,18,18,24,12,121.88395476891377,1327.673040308626,135585.86265415564,121.88395476891377,4
4144,home,731.1010000000001,15,15,26,21,487.0435587184877,562.5406098594606,8631.768911393954,487.0435587184877,4
4145,work,3106.466000000001,16,17,21,25,87.96670376647656,556.1105926852424,74917.14813781259,87.96670376647656,2
4146,leisure,7829.000000000001,8,10,18,24,138.22778944790934,2905.112953019184,61387.499155640944,138.22778944790934,6
4147,home,1504.0640010000004,17,18,17,3,586.3871630625797,2735.64415216277,49520.12104272893,586.3871630625797,1
4148,home,1001.455999,12,12,12,32,211.67330393408488,404.09808907006754,2971.968118819801,211.67330393408488,5
4149,work,3489.6240000000007,15,16,8,23,129.61420837169854,1096.6749971713975,347.8097620178796,129.61420837169854,3
4150,errand,461.69600099999997,7,7,17,42,77.48597896171886,5025.1932075257,27329.91552869957,77.48597896171886,1
4151,home,59184.53400000001,15,7,20,20,173.9491224529813,1279.4092590490786,19502.45580959844,173.9491224529813,5
4152,work,6763.853,9,11,7,10,88.16934910293091,756.4386155124887,854.8491137615492,88.16934910293091,1
4153,leisure,1476.6129999999998,12,12,3,22,580.2786777593733,6260.18049862745,51349.019983018916,580.2786777593733,5
4154,leisure,327.16,16,16,23,47,82.978392764243,735.3398977915297,35401.546966581736,82.978392764243,3
4155,home,48888.0,17,7,17,3,298.62301766466254,1233.5499311955862,28357.302206618187,298.62301766466254,2
4156,leisure,2796.152,21,21,25,34,57.05011105195658,891.0817259181633,23286.42930138509,57.05011105195658,4
4157,leisure,4955.81,10,11,20,33,259.0989931150701,2043.742683368139,39226.59460197746,259.0989931150701,6
4158,leisure,2643.662001,8,9,6,14,569556.1358369516,570307.7282080236,738757.5977816884,569556.1358369516,3
4159,work,13342.657,6,9,31,22,246.6718871683285,663.2968381886873,246.6718871683285,246.6718871683285,2
4160,leisure,8883.704,9,12,26,26,25.280753153411798,677.21405821822,35456.532939393685,25.280753153411798,0
4161,home,39328.703,19,6,18,50,152.76466744745898,798.4093850734793,77641.68100867693,152.76466744745898,6
4162,work,469.73099900000005,13,13,9,45,211.81780628727302,829.6167244283922,211.81780628727302,211.81780628727302,3
4163,home,990.0,16,16,27,9,415.41657258898164,415.41657258898164,18977.493624865045,470.4603168607021,0
4164,leisure,675.339999,6,7,21,20,210.9840407437471,697.229774539403,1038.4396857876718,210.9840407437471,6
4165,wait,588.255001,17,18,24,12,87.62286743705764,87.62286743705764,139.63182372570438,87.62286743705764,4
4166,errand,394.994,15,15,1,48,22.85580876852849,1703.3769639294173,36994.339219404974,22.85580876852849,4
4167,wait,503.87500000000006,10,10,25,34,36.48184392703761,94.78514906122179,1218.876590254934,36.48184392703761,4
4168,work,15196.741000999999,12,16,10,2,85.88006399117548,427.50474664822303,36538.23531479744,85.88006399117548,1
4169,leisure,19620.257999,11,16,8,1,292.24547399378497,310.2386224249788,26517.579758242897,292.24547399378497,6
4170,leisure,3990.0000000000014,14,15,3,22,211.75484518588712,3797.123927867938,19929.188409892624,211.75484518588712,5
